origin,destination,price,airlines,stops,duration,search_url
CAI,UIO,"AED 6,070",Iberia,1 stop,24h 55m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,070",Iberia,1 stop,24h 55m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,090",Iberia,1 stop,24h 55m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,270",Iberia,2 stops,34h 44m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,270",Iberia,2 stops,34h 44m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,290",Iberia,2 stops,34h 44m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,310",Iberia,2 stops,43h 54m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,310",Iberia,2 stops,43h 54m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,330",Iberia,2 stops,43h 54m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,350",Iberia,1 stop,24h 55m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,UIO,"AED 6,860",Iberia,2 stops,34h 44m,https://www.kayak.ae/flights/CAI-UIO/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,12h 55m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,,,,,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,,,,,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,12h 55m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 3,970",Emirates,1 stop,12h 55m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 4,210",Emirates,2 stops,19h 20m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 4,210",Emirates,2 stops,26h 15m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 4,334",Emirates,1 stop,9h 10m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,KTM,"AED 4,334",Emirates,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-KTM/2025-04-23/2025-04-30?sort=price_a
CAI,DAC,,,,,https://www.kayak.ae/flights/CAI-DAC/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,"AED 3,883",Ethiopian Air,2 stops,37h 55m,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,"AED 4,415",Ethiopian Air,2 stops,37h 55m,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,"AED 4,415",Ethiopian Air,2 stops,37h 55m,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,"AED 4,464",Ethiopian Air,2 stops,20h 30m,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,,,,,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,,,,,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,LAD,"AED 5,807",Ethiopian Air,1 stop,11h 05m,https://www.kayak.ae/flights/CAI-LAD/2025-04-23/2025-04-30?sort=price_a
CAI,NBO,"AED 1,719",Qatar Airways,1 stop,9h 40m,https://www.kayak.ae/flights/CAI-NBO/2025-04-23/2025-04-30?sort=price_a
CAI,NBO,"AED 1,719",Qatar Airways,1 stop,10h 50m,https://www.kayak.ae/flights/CAI-NBO/2025-04-23/2025-04-30?sort=price_a
CAI,NBO,"AED 1,719",Qatar Airways,1 stop,16h 30m,https://www.kayak.ae/flights/CAI-NBO/2025-04-23/2025-04-30?sort=price_a
CAI,NBO,"AED 1,729",Qatar Airways,1 stop,21h 45m,https://www.kayak.ae/flights/CAI-NBO/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,"AED 2,787",Ethiopian Air,1 stop,10h 45m,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,"AED 3,170",Ethiopian Air,1 stop,10h 45m,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,"AED 3,170",Ethiopian Air,1 stop,10h 45m,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,"AED 3,185",Ethiopian Air,1 stop,10h 45m,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,,,,,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,ABV,,,,,https://www.kayak.ae/flights/CAI-ABV/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,"AED 1,986",Ethiopian Air,1 stop,14h 35m,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,"AED 2,176",Ethiopian Air,1 stop,14h 35m,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,"AED 2,219",Oman Air,2 stops,13h 30m,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,"AED 2,223",Oman Air,1 stop,32h 30m,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,,,,,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,DAR,,,,,https://www.kayak.ae/flights/CAI-DAR/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,"AED 3,180",Egyptair,direct,5h 50m,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,"AED 3,790",Ethiopian Air,1 stop,28h 55m,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,"AED 3,950",Ethiopian Air,1 stop,11h 00m,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,"AED 4,040",Ethiopian Air,1 stop,28h 55m,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,,,,,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,ACC,,,,,https://www.kayak.ae/flights/CAI-ACC/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,500",Oman Air,2 stops,15h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,711",Qatar Airways,1 stop,12h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,744",Qatar Airways,1 stop,12h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,744",Qatar Airways,1 stop,13h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,,,,,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,,,,,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,765",Qatar Airways,1 stop,12h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,765",Qatar Airways,1 stop,12h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,766",Qatar Airways,1 stop,12h 30m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,910",Emirates,1 stop,14h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,910",Emirates,1 stop,19h 55m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,920",Emirates,2 stops,21h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,930",Emirates,1 stop,13h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,930",Emirates,1 stop,14h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,930",Emirates,1 stop,14h 15m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,930",Emirates,1 stop,19h 55m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,SGN,"AED 3,930",Emirates,1 stop,19h 55m,https://www.kayak.ae/flights/CAI-SGN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,EVN,,,,,https://www.kayak.ae/flights/CAI-EVN/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,"AED 1,454",Ajet,1 stop,22h 00m,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,"AED 1,470",flynas,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,"AED 1,470",flynas,1 stop,13h 05m,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,"AED 1,494",flynas,1 stop,11h 40m,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,,,,,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,TBS,,,,,https://www.kayak.ae/flights/CAI-TBS/2025-04-23/2025-04-30?sort=price_a
CAI,BAH,"AED 1,004",flynas,1 stop,6h 20m,https://www.kayak.ae/flights/CAI-BAH/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,"AED 1,251",Oman Air,direct,3h 55m,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,"AED 1,251",Oman Air,direct,3h 55m,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,"AED 1,251",Oman Air,direct,3h 55m,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,"AED 1,251",Oman Air,direct,3h 55m,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,,,,,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,MCT,,,,,https://www.kayak.ae/flights/CAI-MCT/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,RUH,,,,,https://www.kayak.ae/flights/CAI-RUH/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,212",MEA,direct,1h 15m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,393",MEA,direct,1h 15m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,393",MEA,direct,1h 15m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,409",Egyptair,direct,1h 30m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,466",MEA,direct,1h 15m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,"AED 1,466",MEA,direct,1h 15m,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
CAI,BEY,,,,,https://www.kayak.ae/flights/CAI-BEY/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,498",United Airlines,1 stop,13h 10m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,519",SWISS,1 stop,10h 30m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,519",SWISS,1 stop,11h 35m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,"AED 2,527",United Airlines,1 stop,13h 10m,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,,,,,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,BUD,,,,,https://www.kayak.ae/flights/JFK-BUD/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 4,270",ANA,1 stop,22h 10m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 4,270",ANA,1 stop,22h 10m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 5,026",Cathay Pacific,1 stop,21h 45m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,"AED 5,026",Cathay Pacific,1 stop,22h 05m,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,,,,,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
JFK,TPE,,,,,https://www.kayak.ae/flights/JFK-TPE/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,085",AIR PREMIA,direct,12h 55m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,291",Cathay Pacific,1 stop,22h 35m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,353",Cathay Pacific,1 stop,32h 15m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,"AED 4,360",Cathay Pacific,1 stop,33h 40m,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,,,,,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,ICN,,,,,https://www.kayak.ae/flights/LAX-ICN/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,240",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,240",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,270",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,"AED 3,520",ANA,direct,11h 45m,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,HND,,,,,https://www.kayak.ae/flights/LAX-HND/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 3,880",ANA,1 stop,21h 40m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,26h 14m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,26h 14m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,"AED 4,234",United Airlines,2 stops,27h 55m,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,,,,,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
LAX,MNL,,,,,https://www.kayak.ae/flights/LAX-MNL/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,"AED 2,085",China Eastern,1 stop,26h 05m,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,SGN,,,,,https://www.kayak.ae/flights/DXB-SGN/2025-04-23/2025-04-30?sort=price_a
DXB,LIS,,,,,https://www.kayak.ae/flights/DXB-LIS/2025-04-23/2025-04-30?sort=price_a
DXB,LIS,,,,,https://www.kayak.ae/flights/DXB-LIS/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,"AED 5,347",China Eastern,1 stop,30h 30m,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
DXB,BNE,,,,,https://www.kayak.ae/flights/DXB-BNE/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,530",Ethiopian Air,1 stop,17h 45m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,820",Qatar Airways,1 stop,20h 05m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,820",Qatar Airways,1 stop,22h 05m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,"AED 3,850",Qatar Airways,1 stop,30h 20m,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,,,,,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,CPT,,,,,https://www.kayak.ae/flights/SIN-CPT/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,336",Batik Air,2 stops,41h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,530",Batik Air,2 stops,20h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,539",Indonesia AirAsia,2 stops,16h 40m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,"AED 4,542",Indonesia AirAsia,2 stops,19h 25m,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,,,,,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,AKL,,,,,https://www.kayak.ae/flights/SIN-AKL/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,550",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,934",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,934",United Airlines,2 stops,37h 20m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,"AED 7,979",United Airlines,2 stops,51h 45m,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,,,,,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
SIN,LIM,,,,,https://www.kayak.ae/flights/SIN-LIM/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 5,262",Avianca,1 stop,20h 25m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 5,262",Avianca,1 stop,26h 00m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 6,163",Avianca,1 stop,20h 25m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,"AED 6,163",Avianca,1 stop,26h 00m,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,,,,,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,EZE,,,,,https://www.kayak.ae/flights/CDG-EZE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,040",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,220",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,310",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,"AED 8,310",Cathay Pacific,1 stop,26h 20m,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,,,,,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,BNE,,,,,https://www.kayak.ae/flights/CDG-BNE/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,15h 35m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,18h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,,,,,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,19h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,750",Air France,1 stop,20h 10m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
CDG,KIX,"AED 4,760",Air France,1 stop,17h 05m,https://www.kayak.ae/flights/CDG-KIX/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,"AED 5,170",Vietnam Airlines,1 stop,17h 00m,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,,,,,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
FRA,HAN,,,,,https://www.kayak.ae/flights/FRA-HAN/2025-04-23/2025-04-30?sort=price_a
